"LOCATION_NAME","TSN","X_COORD","Y_COORD","EFA_ID","PHONE","ADDRESS","FACILITIES","ACCESS","TRANSPORT"
"Toongabbie Station","214610","150.9514373","-33.787263",10101233,"02 9851 7204","Wentworth Ave, Toongabbie NSW 2146","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Town Hall Station","200070","151.2068993","-33.87359633",10101101,"02 9379 4110","George St, Sydney NSW 2000","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Wheelchair accessible toilet (MLAK) | Baby change table | Taxi rank","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Towradgi Station","251830","150.9012389","-34.38468632",10101369,"02 4223 5581","Towradgi Rd, Towradgi NSW 2518","Bike lockers | Bike racks | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible toilet","This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Tuggerah Station","225910","151.4201526","-33.30808648",10101144,"02 4352 1450","Pacific Hwy, Tuggerah NSW 2259","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Hearing loop | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Turramurra Station","207410","151.1282818","-33.73218221",10101123,"02 9847 8464","Rohini St, Turramurra NSW 2074","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Turrella Station","220530","151.139909","-33.92995296",10101409,"02 9563 7768","Hannan St, Turrella NSW 2205","Bike lockers | Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Wallarobba Station","242020","151.6956798","-32.49613996",10101184,"02 4932 8409","Brookfield Rd, Wallarobba NSW 2420","Commuter car park | Emergency help point | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, leave the train from the middle doors","Train"
"Warabrook Station","230420","151.7098902","-32.88705464",10101168,"02 4968 1487","Warabrook Bvd, Warabrook NSW 2304","Commuter car park | Emergency help point | Opal card top up or single trip ticket machine | Wheelchair accessible car space","This location is wheelchair accessible | Lift | Stairs | Tactile surfaces | PA system for announcements","Train"
"Waratah Station","230410","151.7316708","-32.90276555",10101167,"02 4962 9495","Station St, Waratah NSW 2304","Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Warnervale Station","225930","151.4485623","-33.24755931",10101146,"02 4353 1915","Railway Rd, Warnervale NSW 2259","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine","Level crossing | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Warrawee Station","207420","151.1217568","-33.72428546",10101124,"02 9847 8459","Heydon Ave, Warrawee NSW 2074","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Warrimoo Station","277420","150.6019792","-33.72119644",10101257,"02 4780 3808","Railway Pde, Warrimoo NSW 2774","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train, Bus"
"Warwick Farm Station","217010","150.9350364","-33.91344996",10101288,"02 9765 1127","Remembrance Ave, Warwick Farm NSW 2170","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Waterfall Station","223330","150.9945115","-34.13438522",10101355,"02 9548 3725","Kooraban St, Waterfall NSW 2233","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","This location is wheelchair accessible | Hearing loop | Lift | PA system for announcements","Train, Bus"
"Waverton Station","206020","151.1978555","-33.83824525",10101113,"02 9379 1997","Bay Rd, Waverton NSW 2060","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"Wentworth Falls Station","278210","150.3763114","-33.70947192",10101266,"02 4757 1011","Station St, Wentworth Falls NSW 2782","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Taxi rank","Hearing loop | Stairs | This location is wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars | Lift","Train, Bus, Taxi"
"Wentworthville Station","214520","150.9726376","-33.80719295",10101231,"02 9848 9151","Wentworth Ave, Wentworthville NSW 2145","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","Hearing loop | Stairs | This location is wheelchair accessible | PA system for announcements | Tactile surfaces | Lift | Ramp gradient","Train, Bus, Taxi"
"Werrington Station","274710","150.7583397","-33.7592923",10101250,"02 4780 3815","Railway St, Werrington NSW 2747","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"West Ryde Station","211420","151.0902289","-33.80717213",10101201,"02 9752 8465","Ryedale Rd, West Ryde NSW 2114","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Wyee Station","225940","151.4871198","-33.18044789",10101147,"02 4357 1202","Gorokan Rd, Wyee NSW 2259","Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Wynyard Station","200080","151.2057893","-33.86589799",10101102,"02 9224 2959","George St, Sydney NSW 2000","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Wheelchair accessible toilet","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Wyong Station","225920","151.4252562","-33.28547923",10101145,"02 4353 1915","Pacific Hwy, Wyong NSW 2259","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Yagoona Station","219910","151.0241519","-33.90655337",10101402,"02 9379 7724","Liverpool Rd, Yagoona NSW 2199","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Yennora Station","216120","150.9710073","-33.8647184",10101284,"02 9848 9414","Railway St, Yennora NSW 2161","Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space","Hearing loop | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train"
"Yerrinbool Station","257540","150.5434957","-34.37174006",10101304,"02 4871 1935","Hume Hwy, Yerrinbool NSW 2575","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Wheelchair accessible car space","Level crossing | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 2 cars","Train"
"Zig Zag Station","278630","150.202088","-33.4718103",10101273,"02 6353 9565","Inch St, Clarence NSW 2790","Emergency help point | No Opal card top up or single trip ticket sales","Level crossing | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last car's rear door","Train"
"Pyrmont Bay Wharf","200910","151.1987285","-33.86844161",10102033,,"Murray St, Pyrmont NSW 2009","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Tactile surfaces | PA system for announcements","Ferry"
"Rose Bay Wharf","20291","151.2621217","-33.87094819",10102004,,"New South Head Rd, Rose Bay NSW 2029","Commuter car park | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine | Toilets","This location is wheelchair accessible | Hearing loop | PA system for announcements","Ferry"
"South Mosman Wharf","20882","151.2325961","-33.84326831",10102021,,"Musgrave St, Mosman NSW 2088","Emergency help point | Opal card top up or single trip ticket machine","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Bus, Ferry"
"Sydney Olympic Park Wharf","21271","151.079094","-33.82220671",10102030,,"Hill Rd, Sydney Olympic Park NSW 2127","Bike racks | Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Tactile surfaces | PA system for announcements","Bus, Ferry"
"Taronga Zoo Wharf","20883","151.2395142","-33.8463431",10102022,,"Athol Wharf Rd, Mosman NSW 2088","Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | PA system for announcements","Bus, Ferry"
"Watsons Bay Wharf","20301","151.28104","-33.84343945",10102005,,"Military Rd, Watsons Bay NSW 2030","Bike racks | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Bus, Ferry"
"Woolwich Wharf","21101","151.1760428","-33.83875627",10102035,,"Valentia St, Woolwich NSW 2110","Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Wheelchair accessible payphone","This location is wheelchair accessible | Hearing loop | PA system for announcements","Bus, Ferry"
"Castle Hill Bus Interchange","2154190","151.0064202","-33.7321484",10148755,,"Old Castle Hill Rd, Castle Hill NSW 2154","Toilets",,"Bus, Taxi"
"Lane Cove Bus Interchange","2066251","151.1712926","-33.81234789",10113474,,"Epping Rd, Lane Cove North NSW 2066","Bike lockers | Bike racks","Lift","Bus"
"John Street Square Light Rail","200939","151.1918901","-33.86722922",10101436,,"Harris St, Pyrmont NSW 2009","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Fish Market Light Rail","200937","151.192293","-33.87091734",10101435,,"Miller St, Pyrmont NSW 2009","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Wentworth Park Light Rail","200935","151.1939664","-33.87436029",10101434,,"Wattle St, Pyrmont NSW 2009","Emergency help point | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Glebe Light Rail Light Rail","203781","151.1873612","-33.87715587",10101433,,"Lower Avon St, Glebe NSW 2037","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Jubilee Park Light Rail","203779","151.1787626","-33.87537487",10101432,,"Chapman Rd, Glebe NSW 2037","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Rozelle Bay Light Rail","203839","151.1727016","-33.87181104",10101431,,"The Crescent, Annandale NSW 2038","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Lilyfield Light Rail","2040115","151.1651053","-33.87408114",10101430,,"Catherine St, Lilyfield NSW 2040","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Leichhardt North Light Rail","2040113","151.1538683","-33.87498209",10101454,,"Darley Rd, Lilyfield NSW 2040","Bike racks | Emergency help point | Kiss and ride stopping area | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Hearing loop | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Hawthorne Light Rail","2040111","151.1471308","-33.87972548",10101455,,"Darley Rd, Leichhardt NSW 2040","Bike racks | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Level crossing | Tactile surfaces | PA system for announcements","Light rail"
"Marion Light Rail","2040109","151.1450903","-33.88384696",10101456,,"Marion St, Leichhardt NSW 2040","Bike racks | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Taverner's Hill Light Rail","2040107","151.1452209","-33.88930105",10101457,,"Parramatta Rd, Leichhardt NSW 2040","Bike racks | Emergency help point | Kiss and ride stopping area | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Hearing loop | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Lewisham West Light Rail","204993","151.1432381","-33.89398857",10101458,,"Hudson St, Lewisham NSW 2049","Bike racks | Emergency help point | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Hearing loop | Level crossing | Tactile surfaces | PA system for announcements","Light rail"
"Waratah Mills Light Rail","220368","151.1401223","-33.89877075",10101459,,"Weston St, Dulwich Hill NSW 2203","Bike racks | Emergency help point | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Hearing loop | Level crossing | Tactile surfaces | PA system for announcements","Light rail"
"Arlington Light Rail","220366","151.1380613","-33.90184127",10101460,,"Constitution Rd, Dulwich Hill NSW 2203","Bike racks | Emergency help point | Kiss and ride stopping area | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Dulwich Grove Light Rail","220365","151.1390126","-33.9050373",10101461,,"New Canternury Rd, Dulwich Hill NSW 2203","Bike racks | Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Hearing loop | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Bungendore Station","26211","149.446409","-35.255778",10155034,"13 22 32","Majara St, Bungendore NSW 2621","Commuter car park | Toilets","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Canberra Station","26041","149.149396","-35.319272",10155022,"13 22 32","Burke Cres, Kingston ACT 2604","Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Coach, Taxi"
"Casino Station","24701","153.038275","-28.860663",10155062,"13 22 32","Canterbury St, Casino NSW 2470","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Taxi"
"Coffs Harbour Station","24501","153.138175","-30.3052",10155060,"13 22 32","Angus McLeod Pl, Coffs Harbour NSW 2450","Bike racks | Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Taxi"
"Condobolin Station","28772","147.153285","-33.08391",10155039,"13 22 32","Denison St, Condobolin NSW 2877",,,"Train"
"Coolamon Station","27011","147.201858","-34.816045",10155041,"13 22 32","Wade St, Coolamon NSW 2701",,"Wheelchair ramp boarding assistance","Train"
"Cootamundra Station","25901","148.030649","-34.641038",10155050,"13 22 32","Hovell St, Cootamundra NSW 2590","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Coach, Taxi"
"Culcairn Station","26601","147.038128","-35.666107",10155032,"13 22 32","Balfour St, Culcairn NSW 2660","Emergency help point | Toilets","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Darnick Station","28781","143.624896","-32.851214",10155004,"13 22 32","Ivanhoe Menindee Rd, Ivanhoe NSW 2878",,"Stairs | This location is not wheelchair accessible | Short platforms, please see the train guard","Train"
"Dubbo Station","28301","148.608182","-32.245012",10155006,"13 22 32","Talbragar St, Dubbo NSW 2830","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Coach, Taxi"
"Euabalong West Station","28771","146.3909","-33.0548",10155018,"13 22 32","Uabba St, Euabalong West NSW 2877",,"Stairs | This location is not wheelchair accessible | Short platforms, please see the train guard","Train"
"Eungai Station","24411","152.9001","-30.8497",10155049,"13 22 32","South Bank Rd, Eungai Rail NSW 2441",,"This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Geurie Station","28311","148.830581","-32.398277",10155013,"13 22 32","Buckenbar St, Geurie NSW 2818","Emergency help point","Wheelchair ramp boarding assistance | This location is not wheelchair accessible | PA system for announcements | Short platforms, please see the train guard","Train, Coach"
"Gloucester Station","24221","151.966735","-32.004766",10155028,"13 22 32","Bucketts Way, Gloucester NSW 2422","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible toilet | Baby change table","Wheelchair ramp boarding assistance | This location is not wheelchair accessible | PA system for announcements","Train"
"Grafton Station","24601","152.941692","-29.703905",10155063,"13 22 32","Crisp Ave, South Grafton NSW 2460","Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Bus, Taxi"
"Griffith Station","26801","146.047734","-34.28682",10155011,"13 22 32","Railway St, Griffith NSW 2680","Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs","Train"
"Narrabri Station","23901","149.79202","-30.325322",10155044,"13 22 32","Bowen St, Narrabri NSW 2390","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Taxi"
"Narrandera Station","27001","146.556999","-34.740516",10155024,"13 22 32","Whitton St, Narrandera NSW 2700","Toilets","Wheelchair ramp boarding assistance | Stairs | This location is not wheelchair accessible","Train, Coach"
"Orange Station","28001","149.103703","-33.286992",10155023,"13 22 32","Peisley St, Orange NSW 2800","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Parkes Station","28701","148.173185","-33.142132",10155056,"13 22 32","Welcome St, Parkes NSW 2870","Commuter car park | Toilets | Wheelchair accessible car space","Stairs | This location is not wheelchair accessible","Train"
"Queanbeyan Station","26201","149.227651","-35.34289",10155027,"13 22 32","Henderson Rd, Queanbeyan NSW 2620","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach"
"Quirindi Station","23431","150.681098","-31.505399",10155059,"13 22 32","Station St, Quirindi NSW 2343","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Rydal Station","2790128","150.031812","-33.483565",10155052,"13 22 32","Bathurst St, Rydal NSW 2790",,"This location is wheelchair accessible | Wheelchair ramp boarding assistance | Tactile surfaces | PA system for announcements","Train"
"Sawtell Station","24521","153.097419","-30.359429",10155065,"13 22 32","Huberts Rd, Toormina NSW 2452","Commuter car park | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Stuart Town Station","28201","149.07832","-32.801192",10155019,"13 22 32","Bell St, Stuart Town NSW 2820","Emergency help point","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Tamworth Station","234012","150.930848","-31.087262",10155009,"13 22 32","Marius St, Tamworth NSW 2340","Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Coach, Taxi"
"Tarago Station","258011","149.651365","-35.069961",10155038,"13 22 32","Goulburn St, Tarago NSW 2580","Toilets","PA system for announcements | Short platforms, please see the train guard","Train"
"Tarana Station","27871","149.907594","-33.524107",10155048,"13 22 32","Mutton Falls Rd, Tarana NSW 2787","Emergency help point","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Tactile surfaces | PA system for announcements","Train"
"Taree Station","24301","152.456963","-31.906437",10155037,"13 22 32","Olympia St, Taree NSW 2430","Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Bus, Taxi"
"The Rock Station","26551","147.118301","-35.271764",10155035,"13 22 32","Olympic Hwy, The Rock NSW 2655","Emergency help point | Toilets","Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Uralla Station","235813","151.505202","-30.644076",10155021,"13 22 32","Duke St, Uralla NSW 2358","Commuter car park | Emergency help point | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Urunga Station","24551","153.018678","-30.499656",10155064,"13 22 32","Orana St, Urunga NSW 2455","Commuter car park | Emergency help point | Toilets | Wheelchair accessible toilet","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Wagga Wagga Station","26501","147.36845","-35.120418",10155042,"13 22 32","Station Pl, Turvey Park NSW 2650","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Coach, Taxi"
"Walcha Road Station","23541","151.40217","-30.940998",10155016,"13 22 32","Wollun Rd, Walcha Road NSW 2354","Emergency help point","Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train, Coach"
"Wauchope Station","24461","152.736526","-31.455909",10155043,"13 22 32","Randall St, Wauchope NSW 2446","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Bus, Taxi"
"Wellington Station","28202","148.946832","-32.554036",10155017,"13 22 32","Swift St, Wellington NSW 2820","Commuter car park | Toilets | Wheelchair accessible car space | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach"
"Werris Creek Station","23411","150.646464","-31.350139",10155057,"13 22 32","Single St, Werris Creek NSW 2341","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Willow Tree Station","23391","150.726123","-31.650065",10155002,"13 22 32","Main North Rd, Willow Tree NSW 2339","Emergency help point | Toilets","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements | Short platforms, please see the train guard","Train"
"Wingham Station","24291","152.367636","-31.86809",10155033,"13 22 32","Price St, Wingham NSW 2429","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","Wheelchair ramp boarding assistance | PA system for announcements","Train"
"Prairiewood - Stockland Mall Bus Interchange","2176261","150.8968524","-33.85861799",10121819,,,"Bike lockers | Bike racks | Kiss and ride stopping area | Wheelchair accessible car space","Lift","Bus"
"Railway Square Bus Interchange","200064","151.2034191","-33.88362346",10101110,,"Lee St, Chippendale NSW 2008","Bike racks | Kiss and ride stopping area","Escalator | Lift","Train, Bus, Light rail, Taxi"
"Rouse Hill Bus Interchange","2155227","150.9241739","-33.69175333",10119603,,"-, Rouse Hill NSW 2155","Bike lockers | Bike racks | Wheelchair accessible car space | Taxi rank",,"Bus, Taxi"
"Dee Why Bus Interchange","209913","151.2863953","-33.75265204",10115434,,"Pittwater Rd, Dee Why NSW 2099","Bike racks | Kiss and ride stopping area | Toilets | Taxi rank",,"Bus, Taxi"
"Capitol Square Light Rail","2000255","151.2056556","-33.87975438",10101442,,"Hay St, Haymarket NSW 2000","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Tactile surfaces | PA system for announcements","Light rail"
"Paddy's Markets Light Rail","2000253","151.2027409","-33.87925321",10101441,,"Quay St, Haymarket NSW 2000","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Tactile surfaces | PA system for announcements","Light rail"
"Exhibition Centre Light Rail","2000264","151.1997027","-33.87719386",10101440,,"Darling Dr, Sydney NSW 2000","Emergency help point | No Opal card top up or single trip ticket sales","This location is wheelchair accessible | Level crossing | Stairs | Tactile surfaces | PA system for announcements","Light rail"
"Convention Centre Light Rail","2000262","151.198123","-33.87262846",10101439,,"Darling Dr, Sydney NSW 2000","Emergency help point | Opal card top up or single trip ticket machine","This location is wheelchair accessible | Level crossing | Tactile surfaces | PA system for announcements","Light rail"
"The Star Light Rail","200941","151.1952012","-33.8673489",10101437,,"Pirrama Rd, Pyrmont NSW 2009","Emergency help point | Opal card top up or single trip ticket machine | Toilets","This location is wheelchair accessible | Level crossing | Lift | Stairs | Tactile surfaces | PA system for announcements","Light rail"
